filename,runIndex,vertices,triangulations,timeSeconds,peakMemoryBytes,memoryPerVertex,startTime,endTime,status
case_033.txt,1,23,838011285,360.019029904,0,0.000000,2026-09-06 16:28:55,2026-09-06 16:34:55,time_limit_exceeded
case_033.txt,2,23,841489398,360.015692910,0,0.000000,2026-09-06 16:34:55,2026-09-06 16:40:55,time_limit_exceeded
case_033.txt,3,23,838934439,360.020097667,0,0.000000,2026-09-06 16:40:55,2026-09-06 16:46:55,time_limit_exceeded
case_033.txt,4,23,831376482,360.024910575,0,0.000000,2026-09-06 16:46:55,2026-09-06 16:52:55,time_limit_exceeded
case_033.txt,5,23,825629097,360.023396518,0,0.000000,2026-09-06 16:52:55,2026-09-06 16:58:55,time_limit_exceeded
case_034.txt,1,23,962952120,360.014058706,0,0.000000,2026-09-06 16:58:55,2026-09-06 17:04:55,time_limit_exceeded
case_034.txt,2,23,977758010,360.029579869,0,0.000000,2026-09-06 17:04:55,2026-09-06 17:10:55,time_limit_exceeded
case_034.txt,3,23,962648776,360.019557520,0,0.000000,2026-09-06 17:10:55,2026-09-06 17:16:55,time_limit_exceeded
case_034.txt,4,23,956493559,360.018256198,0,0.000000,2026-09-06 17:16:55,2026-09-06 17:22:55,time_limit_exceeded
case_034.txt,5,23,977801528,360.019140240,0,0.000000,2026-09-06 17:22:55,2026-09-06 17:28:55,time_limit_exceeded
case_035.txt,1,24,938969646,360.032177442,0,0.000000,2026-09-06 17:28:55,2026-09-06 17:34:55,time_limit_exceeded
case_035.txt,2,24,948518690,360.007328996,0,0.000000,2026-09-06 17:34:55,2026-09-06 17:40:55,time_limit_exceeded
case_035.txt,3,24,948960457,360.027909596,0,0.000000,2026-09-06 17:40:55,2026-09-06 17:46:55,time_limit_exceeded
case_035.txt,4,24,949602528,360.025910270,0,0.000000,2026-09-06 17:46:55,2026-09-06 17:52:55,time_limit_exceeded
case_035.txt,5,24,946098317,360.016185424,0,0.000000,2026-09-06 17:52:55,2026-09-06 17:58:55,time_limit_exceeded
case_036.txt,1,24,880142560,360.032761817,0,0.000000,2026-09-06 17:58:55,2026-09-06 18:04:55,time_limit_exceeded
case_036.txt,2,24,878726635,360.036981915,0,0.000000,2026-09-06 18:04:55,2026-09-06 18:10:55,time_limit_exceeded
case_036.txt,3,24,872848860,360.030761393,0,0.000000,2026-09-06 18:10:55,2026-09-06 18:16:55,time_limit_exceeded
case_036.txt,4,24,879745919,360.029741391,0,0.000000,2026-09-06 18:16:55,2026-09-06 18:22:55,time_limit_exceeded
case_036.txt,5,24,877122665,360.021581875,0,0.000000,2026-09-06 18:22:55,2026-09-06 18:28:55,time_limit_exceeded
case_037.txt,1,24,897997076,360.036180323,0,0.000000,2026-09-06 18:28:55,2026-09-06 18:34:55,time_limit_exceeded
case_037.txt,2,24,915034752,360.047451681,0,0.000000,2026-09-06 18:34:55,2026-09-06 18:40:55,time_limit_exceeded
case_037.txt,3,24,919879830,360.016408313,0,0.000000,2026-09-06 18:40:55,2026-09-06 18:46:55,time_limit_exceeded
case_037.txt,4,24,923988606,360.023542264,0,0.000000,2026-09-06 18:46:55,2026-09-06 18:52:55,time_limit_exceeded
case_037.txt,5,24,896782966,360.020694777,0,0.000000,2026-09-06 18:52:55,2026-09-06 18:58:55,time_limit_exceeded
case_038.txt,1,26,873052371,360.031960172,0,0.000000,2026-09-06 18:58:55,2026-09-06 19:04:55,time_limit_exceeded
case_038.txt,2,26,829588179,360.035004887,0,0.000000,2026-09-06 19:04:55,2026-09-06 19:10:55,time_limit_exceeded
case_038.txt,3,26,874302528,360.027189219,0,0.000000,2026-09-06 19:10:55,2026-09-06 19:16:55,time_limit_exceeded
case_038.txt,4,26,876260621,360.025155017,0,0.000000,2026-09-06 19:16:55,2026-09-06 19:22:55,time_limit_exceeded
