filename,vertices,triangulations,meanTime,medianTime,minTime,maxTime,stddevTime,perTriangNs,peakMemory,memoryPerVertex
graph_V12F3_theta_a1_b8_c1_T47278088_v2.txt,12,10451550,4.934502965,4.939218371,4.914546848,4.949743675,0.018066003,472,4096,341.333333
graph_V12F3_theta_a1_b8_c1_T47278088_v3.txt,12,10451550,4.990301090,4.986309605,4.962948658,5.021645006,0.029551045,477,8192,682.666667
graph_V12F3_theta_a2_b1_c7_T34763300_v1.txt,12,8151398,2.548397730,2.540051988,2.511188631,2.593952570,0.042008403,313,8192,682.666667
graph_V12F3_theta_a2_b1_c7_T34763300_v2.txt,12,8151398,2.654232520,2.654044171,2.648564659,2.660088731,0.005764344,326,4096,341.333333
graph_V12F3_theta_a2_b1_c7_T34763300_v3.txt,12,8151398,2.657117206,2.661303325,2.622215346,2.687832946,0.033008485,326,4096,341.333333
graph_V12F3_theta_a2_b2_c6_T28628600_v1.txt,12,7189228,2.208716897,2.197624068,2.196167676,2.232358946,0.020487561,307,8192,682.666667
graph_V12F3_theta_a2_b2_c6_T28628600_v2.txt,12,7189228,2.276992542,2.269741481,2.266036120,2.295200024,0.015876610,317,4096,341.333333
graph_V12F3_theta_a2_b2_c6_T28628600_v3.txt,12,7189228,2.321938369,2.315732450,2.309294868,2.340787789,0.016638392,323,4096,341.333333
graph_V12F3_theta_a2_b3_c5_T25765740_v1.txt,12,6645584,2.101242243,2.105112974,2.089624023,2.108989733,0.010246687,316,4096,341.333333
graph_V12F3_theta_a2_b3_c5_T25765740_v2.txt,12,6645584,2.123177137,2.118501248,2.091558134,2.159472028,0.034197547,319,4096,341.333333
graph_V12F3_theta_a2_b3_c5_T25765740_v3.txt,12,6645584,2.177270303,2.173284354,2.171233881,2.187292675,0.008739969,328,4096,341.333333
graph_V12F3_theta_a2_b4_c4_T24916320_v1.txt,12,6474508,1.984407991,1.977352369,1.960751766,2.015119838,0.027862307,306,4096,341.333333
graph_V12F3_theta_a2_b4_c4_T24916320_v2.txt,12,6474508,1.962340101,1.953434760,1.945892749,1.987692795,0.022277562,303,4096,341.333333
graph_V12F3_theta_a2_b4_c4_T24916320_v3.txt,12,6474508,2.048615385,2.047498040,2.001014284,2.097333832,0.048169494,316,4096,341.333333
graph_V12F3_theta_a2_b5_c3_T25765740_v1.txt,12,6645584,2.140509982,2.138645310,2.119606366,2.163278269,0.021895582,322,8192,682.666667
graph_V12F3_theta_a2_b5_c3_T25765740_v2.txt,12,6645584,2.092500337,2.082902997,2.067717456,2.126880558,0.030727022,315,4096,341.333333
graph_V12F3_theta_a2_b5_c3_T25765740_v3.txt,12,6645584,2.122878089,2.106452466,2.090452315,2.171729486,0.043056306,319,4096,341.333333
graph_V12F3_theta_a2_b6_c2_T28628600_v1.txt,12,7189228,2.563668378,2.548985434,2.547556827,2.594462874,0.026678380,357,4096,341.333333
graph_V12F3_theta_a2_b6_c2_T28628600_v2.txt,12,7189228,2.522287281,2.479761396,2.475437215,2.611663231,0.077432035,351,4096,341.333333
graph_V12F3_theta_a2_b6_c2_T28628600_v3.txt,12,7189228,2.517517868,2.514420525,2.495497601,2.542635478,0.023721088,350,8192,682.666667
graph_V12F3_theta_a2_b7_c1_T34763300_v1.txt,12,8151398,3.451590348,3.458633287,3.433907478,3.462230280,0.015419063,423,4096,341.333333
graph_V12F3_theta_a2_b7_c1_T34763300_v2.txt,12,8151398,3.459720442,3.465578597,3.443468241,3.470114489,0.014256371,424,4096,341.333333
graph_V12F3_theta_a2_b7_c1_T34763300_v3.txt,12,8151398,3.493561639,3.502591080,3.466463448,3.511630388,0.023898980,429,4096,341.333333
graph_V12F3_theta_a3_b1_c6_T29201172_v1.txt,12,6995028,2.202212882,2.203612330,2.186509620,2.216516697,0.015052409,315,4096,341.333333
graph_V12F3_theta_a3_b1_c6_T29201172_v2.txt,12,6995028,2.327328232,2.329223977,2.309834147,2.342926571,0.016627463,333,4096,341.333333
graph_V12F3_theta_a3_b1_c6_T29201172_v3.txt,12,6995028,2.315197259,2.324581529,2.296395258,2.324614990,0.016283019,331,4096,341.333333
graph_V12F3_theta_a3_b2_c5_T25765740_v1.txt,12,6645584,2.073256805,2.061591674,2.058164818,2.100013924,0.023235606,312,4096,341.333333
graph_V12F3_theta_a3_b2_c5_T25765740_v2.txt,12,6645584,2.262776760,2.215988349,2.208077484,2.364264447,0.087979875,340,4096,341.333333
graph_V12F3_theta_a3_b2_c5_T25765740_v3.txt,12,6645584,2.195332897,2.194094957,2.181694754,2.210208979,0.014297364,330,4096,341.333333
graph_V12F3_theta_a3_b3_c4_T24293412_v1.txt,12,6443298,1.996269862,1.997133680,1.979928734,2.011747173,0.015926798,310,4096,341.333333
graph_V12F3_theta_a3_b3_c4_T24293412_v2.txt,12,6443298,2.025535700,2.028685680,2.011137820,2.036783601,0.013109855,314,4096,341.333333
graph_V12F3_theta_a3_b3_c4_T24293412_v3.txt,12,6443298,2.116084676,2.111472768,2.099906801,2.136874459,0.018910426,328,8192,682.666667
graph_V12F3_theta_a3_b4_c3_T24293412_v1.txt,12,6443298,1.983054983,1.981361456,1.976171627,1.991631867,0.007868023,308,8192,682.666667
graph_V12F3_theta_a3_b4_c3_T24293412_v2.txt,12,6443298,1.977983837,1.975010904,1.972729135,1.986211473,0.007216101,307,8192,682.666667
graph_V12F3_theta_a3_b4_c3_T24293412_v3.txt,12,6443298,2.001880092,1.993568227,1.980795528,2.031276521,0.026246866,311,4096,341.333333
graph_V12F3_theta_a3_b5_c2_T25765740_v1.txt,12,6645584,2.167196318,2.164083220,2.151044691,2.186461042,0.017912231,326,4096,341.333333
graph_V12F3_theta_a3_b5_c2_T25765740_v2.txt,12,6645584,2.133634146,2.135082233,2.121838582,2.143981624,0.011142320,321,4096,341.333333
graph_V12F3_theta_a3_b5_c2_T25765740_v3.txt,12,6645584,2.133703337,2.130538725,2.124515571,2.146055715,0.011113304,321,4096,341.333333
graph_V12F3_theta_a3_b6_c1_T29201172_v1.txt,12,6995028,2.534974007,2.534734938,2.526220464,2.543966619,0.008875493,362,4096,341.333333
graph_V12F3_theta_a3_b6_c1_T29201172_v2.txt,12,6995028,2.503317549,2.508010382,2.481541524,2.520400740,0.019850105,358,4096,341.333333
graph_V12F3_theta_a3_b6_c1_T29201172_v3.txt,12,6995028,2.513387456,2.520279861,2.485305586,2.534576922,0.025348473,359,4096,341.333333
